month,day,week,airline,ori,dep_del,taxi,sch_elp,dist,sch_dep_m,act_dep_m,wh_off,sch_arr_m,wh_on,temp,dew,hum,wind,w_spd,gust,pres,sch_dep,sch_arr
12,30,1,7,54,0,22,282,1846,600,600,622,762,754,55,43,64,1,3,0,30.1,38,39
12,23,1,1,35,0,15,100,414,760,760,775,860,852,55,42,62,15,10,0,29.84,28,34
1,15,3,7,59,6,10,127,651,737,743,753,804,802,51,39,63,6,5,0,29.97,35,29
11,1,5,6,24,-4,16,64,158,1075,1071,1087,1139,1127,64,33,31,15,12,0,30.08,26,29
12,25,3,7,28,-8,19,295,2398,1320,1312,1331,295,279,48,43,83,11,12,0,29.84,0,2
12,15,7,1,28,-20,25,315,2398,1035,1015,1040,30,2,49,41,74,12,3,0,30.28,8,8
1,5,7,3,36,-4,10,94,337,420,416,426,514,502,48,40,74,0,0,0,30.56,50,30
1,5,7,3,72,-8,40,137,599,500,492,532,577,561,54,41,62,0,0,0,30.58,34,53
1,25,6,7,8,-8,14,417,2704,920,912,926,1157,1141,61,55,81,13,9,0,30.07,19,30
1,12,7,3,36,-10,10,93,337,545,535,545,638,620,54,40,59,15,7,0,30.23,40,16
11,4,1,3,20,1,14,324,2079,750,751,765,894,887,65,48,54,16,14,0,29.94,33,30
1,27,1,7,29,28,32,359,2419,1050,1078,1110,1229,1249,54,48,80,15,9,0,30.38,29,41
12,27,5,3,20,-1,14,336,2079,1219,1218,1232,1375,1366,50,46,86,15,6,0,30.08,35,27
12,6,5,3,20,-1,16,336,2079,505,504,520,661,652,60,51,72,1,14,0,29.99,41,24
12,11,3,3,71,-7,31,129,679,794,787,818,923,908,58,53,84,6,5,0,30.17,23,33
1,3,5,1,71,-4,24,137,679,880,876,900,1017,1005,55,47,74,4,3,0,30.19,36,27
12,5,4,3,36,36,24,87,337,1050,1086,1110,1137,1165,56,52,87,4,6,0,30.03,28,35
1,8,3,8,67,22,13,105,447,390,412,425,495,509,53,47,80,16,7,0,30.15,50,27
1,13,1,6,1,2,5,81,250,360,362,367,441,435,47,43,86,13,3,0,30.19,27,26
12,25,3,1,71,-4,20,140,679,810,806,826,950,938,52,44,74,1,9,0,29.71,23,26
12,29,7,0,58,-8,27,394,2521,510,502,529,724,708,54,47,77,3,8,0,30.09,32,37
12,10,2,3,20,-5,57,336,2079,505,500,557,661,648,56,47,72,0,0,0,30.25,43,24
11,18,1,3,3,-4,18,322,2139,490,486,504,632,620,63,53,70,6,6,0,29.95,44,22
11,25,1,6,69,12,11,77,262,826,838,849,903,907,58,41,53,15,21,0,30.03,26,33
11,6,3,7,57,-10,10,107,550,846,836,846,953,935,56,48,75,16,18,0,29.97,24,31
11,2,6,7,36,-14,22,85,337,360,346,368,445,423,56,45,67,0,0,0,30.14,31,22
12,11,3,7,4,-4,20,240,1504,360,356,376,480,468,53,50,89,10,6,0,30.2,25,23
1,5,7,7,29,-4,14,375,2419,1125,1121,1135,1320,1308,50,45,83,16,8,0,30.53,25,49
1,26,7,1,67,-21,13,100,447,895,874,887,995,966,58,49,72,16,13,0,30.26,39,33
11,25,1,1,71,-12,19,137,679,1295,1283,1302,1432,1412,52,38,59,16,8,0,30.08,25,20
1,31,5,2,33,-6,27,400,2586,397,391,418,617,603,53,50,89,6,5,0,30.33,44,17
12,26,4,7,29,-1,43,372,2419,510,509,552,702,693,55,37,51,5,5,0,29.92,36,37
11,13,3,6,22,-10,9,103,451,857,847,856,960,942,56,50,80,16,15,0,29.95,24,31
12,14,6,7,57,-3,10,107,550,672,669,679,779,768,58,44,60,15,25,0,30.06,33,36
1,20,1,6,74,-5,10,97,372,660,655,665,757,744,51,44,77,1,6,0,30.01,39,37
12,2,1,6,71,42,58,137,679,719,761,819,856,890,56,52,87,1,10,0,30.02,32,35
1,30,4,6,19,4,19,260,1464,1170,1174,1193,1310,1306,55,50,83,16,8,0,30.26,18,42
1,26,7,3,47,-4,23,270,1589,549,545,568,699,687,59,51,75,15,13,0,30.26,30,40
12,2,1,7,18,4,17,163,967,805,809,826,908,904,58,52,81,5,6,0,30.03,27,34
12,3,2,7,58,8,12,385,2521,1088,1096,1108,1293,1293,56,52,87,0,0,0,29.9,18,38
11,11,1,7,35,64,14,98,414,941,1005,1019,1039,1095,66,45,47,15,14,0,30.01,22,39
1,1,3,7,54,-7,22,294,1846,1216,1209,1231,1390,1375,54,50,86,15,16,0,30.12,31,24
1,3,5,1,25,14,20,390,2584,460,474,494,670,676,55,47,74,5,6,0,30.21,36,39
12,17,2,1,71,2,42,142,679,480,482,524,622,616,52,40,63,0,0,0,30.21,43,24
1,8,3,7,4,-7,13,248,1504,1119,1112,1125,1247,1232,54,43,66,16,9,0,30.1,31,41
12,2,1,1,57,103,20,114,550,1370,33,53,44,139,54,50,86,1,14,0,29.93,1,0
1,10,5,8,35,14,15,95,414,1285,1299,1314,1380,1386,50,43,77,12,5,0,30.29,21,20
11,4,1,7,54,-5,17,286,1846,1215,1210,1227,1381,1368,53,46,77,15,6,0,30.0,29,28
1,6,1,8,35,-4,13,100,414,375,371,384,475,463,45,40,82,12,5,0,30.49,26,23
11,1,5,7,18,-10,15,167,967,868,858,873,975,957,71,36,28,0,0,0,30.08,26,36
11,11,1,4,18,77,35,178,967,1325,1402,1437,3,72,53,48,83,16,3,0,30.0,1,4
1,27,1,7,8,-9,12,414,2704,655,646,658,889,872,59,49,69,14,6,0,30.35,32,32
12,25,3,8,53,43,28,90,363,570,613,641,660,695,50,44,80,3,10,0,29.79,32,36
12,25,3,1,28,-17,31,315,2398,875,858,889,1310,1285,50,43,77,6,29,0,29.71,20,44
1,16,4,6,72,30,22,139,599,1020,1050,1072,1099,1121,48,40,74,15,9,0,29.92,28,34
11,7,4,8,18,5,21,170,967,790,795,816,900,897,56,48,75,16,18,0,30.09,29,30
11,21,4,6,46,-3,8,288,1772,935,932,940,1103,1092,56,47,72,12,8,0,29.93,23,38
11,23,6,7,54,35,23,289,1846,700,735,758,869,896,67,40,37,15,10,0,30.14,26,34
1,3,5,6,74,-4,8,97,372,1213,1209,1217,1310,1298,56,46,69,10,13,0,30.24,21,44
11,27,3,1,71,9,37,140,679,595,604,641,735,736,50,38,63,15,13,0,29.52,39,40
12,5,4,6,55,13,12,94,412,855,868,880,949,954,60,52,75,0,0,0,30.01,24,35
12,30,1,6,49,969,34,152,791,1014,543,577,1106,627,54,46,75,0,0,0,30.17,41,24
12,13,5,7,8,54,16,400,2704,1082,1136,1152,1302,1348,59,53,81,15,7,0,30.08,30,27
11,15,5,6,7,58,15,125,522,525,583,598,590,640,61,52,72,2,5,0,30.2,45,23
1,31,5,1,35,79,19,100,414,695,774,793,795,866,62,52,70,0,0,0,30.27,31,30
1,12,7,7,29,67,38,376,2419,390,457,495,586,645,54,40,59,15,7,0,30.23,40,16
12,13,5,7,40,-4,14,362,2446,390,386,400,572,560,58,53,84,8,3,0,30.23,37,49
11,14,4,7,30,2,28,259,1635,1005,1007,1035,1144,1138,58,50,75,17,8,0,30.12,22,39
12,11,3,7,30,-3,17,261,1635,620,617,634,761,750,56,52,87,6,6,0,30.18,35,40
12,11,3,3,3,29,19,329,2139,854,883,902,1003,1024,56,54,93,6,5,0,30.17,22,23
12,22,7,6,32,31,16,165,737,894,925,941,999,1022,52,44,74,15,15,0,29.83,21,32
11,30,6,7,18,120,18,167,967,868,988,1006,975,1087,53,43,69,3,15,0,29.85,20,32
11,28,4,7,35,-5,12,98,414,460,455,467,558,545,47,39,74,5,13,0,29.62,37,48
11,15,5,7,29,-1,12,364,2419,390,389,401,574,565,61,51,70,0,0,0,30.22,37,52
11,22,5,7,40,-7,11,362,2446,400,393,404,582,567,55,48,77,1,5,0,30.18,37,49
12,27,5,7,28,3,20,303,2398,1439,2,22,422,417,43,37,80,0,0,0,30.07,23,11
1,13,1,7,72,-17,19,133,599,994,977,996,1067,1042,54,43,66,12,7,0,30.18,20,27
11,7,4,7,6,8,17,303,1969,1079,1087,1104,1262,1262,54,48,80,16,8,0,30.15,23,46
11,5,2,6,74,4,11,94,372,1096,1100,1111,1190,1186,54,49,83,15,13,0,30.0,24,33
12,27,5,6,46,5,10,297,1772,925,930,940,1102,1099,54,45,72,15,13,0,30.05,26,36
1,22,3,7,62,-10,10,102,421,843,833,843,945,927,56,50,80,4,5,0,30.21,23,27
1,30,4,8,67,-6,11,105,447,1070,1064,1075,1175,1161,56,51,84,16,7,0,30.23,22,31
12,30,1,7,19,-8,15,251,1464,455,447,462,586,570,53,44,71,4,5,0,30.16,34,49
1,28,2,7,30,-4,13,266,1635,1006,1002,1015,1152,1140,55,49,80,16,7,0,30.29,19,28
12,29,7,6,62,11,36,90,421,1220,1231,1267,1310,1313,52,49,89,5,14,0,30.0,22,43
1,24,5,7,34,-17,14,304,2367,964,947,961,1388,1363,55,52,89,16,8,0,30.15,28,20
12,3,2,1,8,144,22,415,2704,1025,1169,1191,1260,1396,55,50,83,3,10,0,29.89,23,17
1,31,5,6,79,-8,10,163,751,360,352,362,463,447,50,48,93,0,0,0,30.3,27,26
11,18,1,7,23,10,44,391,2565,600,610,654,811,813,65,54,68,1,5,0,29.87,40,29
12,12,4,8,36,1,19,90,337,630,631,650,720,713,60,55,83,4,6,0,30.29,37,41
1,12,7,7,23,3,35,384,2565,510,513,548,714,709,53,42,66,15,13,0,30.2,31,41
12,4,3,7,19,-6,18,245,1464,455,449,467,580,566,55,50,83,6,6,0,29.85,33,46
12,1,7,8,59,8,15,125,651,1365,1373,1388,1430,1430,55,51,86,3,10,0,29.94,28,20
11,27,3,1,34,185,8,314,2367,850,1035,1043,1284,21,44,37,76,15,7,0,29.65,10,7
11,26,2,6,0,219,15,156,896,924,1143,1158,1020,1231,50,46,86,17,9,0,29.56,26,39
11,18,1,1,28,-17,17,309,2398,1035,1018,1035,24,1439,59,46,62,0,0,0,30.0,26,22
1,3,5,6,22,-9,11,105,451,631,622,633,736,719,55,46,72,5,6,0,30.19,36,39
11,18,1,7,67,-12,20,104,447,405,393,413,509,489,61,53,75,0,0,0,29.97,49,32
11,27,3,7,50,-10,10,294,2338,1439,1429,1439,413,395,47,39,74,14,6,0,29.52,27,7
12,1,7,3,33,0,28,405,2586,495,495,523,720,712,56,50,80,3,16,0,29.87,35,40
11,4,1,7,35,-8,13,96,414,946,938,951,1042,1026,56,47,72,16,17,0,29.94,23,25
1,14,2,6,9,-6,13,97,326,1211,1205,1218,1308,1294,50,40,68,15,6,0,30.19,17,38
1,9,4,6,63,14,5,71,199,1088,1102,1107,1159,1165,50,41,71,0,0,0,30.16,24,31
11,25,1,0,13,-2,14,346,2296,1205,1203,1217,1371,1361,53,39,59,15,14,0,30.08,33,27
11,2,6,6,62,-6,22,90,421,370,364,386,460,446,56,45,67,0,0,0,30.14,31,22
12,27,5,8,53,17,8,85,363,565,582,590,650,659,54,41,62,5,3,0,30.07,41,24
12,15,7,6,62,-9,9,102,421,590,581,590,692,675,55,41,59,15,10,0,30.22,31,39
11,5,2,7,71,-9,11,133,679,1005,996,1007,1138,1121,56,48,75,16,12,0,29.98,23,35
12,14,6,3,3,38,18,330,2139,754,792,810,904,934,55,43,64,15,15,0,30.04,12,32
11,21,4,7,54,-6,17,285,1846,608,602,619,773,759,61,45,56,6,7,0,29.87,39,41
1,21,2,3,33,2,15,414,2586,509,511,526,743,737,58,48,70,9,12,0,30.1,39,36
1,2,4,7,54,13,33,282,1846,600,613,646,762,767,55,47,74,2,3,0,30.11,39,39
11,17,7,7,71,-14,14,133,679,1170,1156,1170,1303,1281,62,46,56,12,3,0,29.99,26,46
1,25,6,0,43,2,19,391,2585,1239,1241,1260,10,4,55,53,93,3,6,0,30.11,6,7
11,14,4,2,8,62,27,414,2704,1085,1147,1174,1319,1373,60,50,69,12,5,0,30.14,31,27
11,5,2,7,60,-1,11,334,2254,434,433,444,588,579,59,51,75,6,5,0,30.07,35,52
12,20,5,7,36,6,30,96,337,840,846,876,936,934,56,49,77,6,3,0,30.14,24,30
11,30,6,7,23,0,61,386,2565,1020,1020,1081,1226,1218,54,44,69,3,20,29,29.83,26,40
12,27,5,7,10,-6,13,378,2457,450,444,457,648,634,53,42,66,0,0,0,30.09,41,24
11,13,3,3,71,-4,20,136,679,675,671,691,811,799,61,50,67,8,9,0,29.95,42,28
1,12,7,7,67,5,13,103,447,786,791,804,889,886,53,43,69,15,13,0,30.15,32,29
11,3,7,7,38,-9,8,307,2447,835,826,834,1262,1245,62,45,53,16,17,0,29.93,23,37
12,24,2,6,69,-9,14,82,262,443,434,448,525,508,50,41,71,15,6,0,29.93,47,35
11,3,7,1,71,-5,40,135,679,465,460,500,600,587,61,48,62,2,3,0,30.02,39,56
12,14,6,8,36,0,8,85,337,835,835,843,920,912,55,43,64,15,15,0,30.04,12,32
12,19,4,7,30,51,16,268,1635,382,433,449,530,573,56,50,80,1,5,0,30.22,33,50
1,31,5,6,73,0,14,60,86,360,360,374,420,412,49,46,90,0,0,0,30.27,23,7
12,8,7,7,60,-3,12,334,2254,1161,1158,1170,1315,1304,54,51,90,16,9,0,30.1,20,46
11,14,4,0,36,-4,20,93,337,420,416,436,513,501,57,48,72,10,7,0,30.06,49,32
12,2,1,7,23,170,41,389,2565,1200,1370,1411,1409,131,53,51,93,0,0,0,30.12,1,0
12,11,3,7,65,163,15,366,2400,404,567,582,590,745,56,52,87,6,6,0,30.18,35,40
12,29,7,0,59,3,25,131,651,1100,1103,1128,1171,1166,52,49,89,3,6,0,29.96,23,38
1,13,1,6,7,97,16,122,522,998,1095,1111,1060,1149,54,44,69,11,5,0,30.17,23,32
11,27,3,8,35,11,31,100,414,575,586,617,675,678,50,38,63,16,10,0,29.54,33,44
12,29,7,7,54,-5,14,289,1846,792,787,801,961,948,53,48,83,3,13,0,29.99,23,26
1,22,3,6,63,2,12,71,199,1088,1090,1102,1159,1153,55,46,72,15,7,0,30.23,19,30
1,2,4,6,53,21,15,98,363,572,593,608,670,683,55,48,77,2,3,0,30.13,36,36
12,9,1,6,16,29,27,254,1476,895,924,951,1029,1050,56,47,72,15,10,0,30.17,23,25
12,28,6,6,66,-7,12,85,192,1110,1103,1115,1195,1180,52,47,83,15,10,0,30.12,22,40
11,6,3,8,67,-3,20,100,447,680,677,697,780,769,60,49,67,16,16,0,29.98,36,41
1,4,6,1,71,16,18,137,679,1285,1301,1319,1422,1430,51,44,77,15,9,0,30.45,31,21
1,25,6,7,28,-10,21,299,2398,480,470,491,899,881,59,53,81,0,0,0,30.07,26,29
12,30,1,1,28,-7,17,315,2398,875,868,885,1310,1295,50,45,83,15,5,0,30.11,20,44
11,15,5,1,35,7,15,100,414,760,767,782,860,859,66,54,65,15,18,0,30.15,29,31
11,25,1,7,54,1,25,281,1846,843,844,869,1004,997,55,42,62,15,20,28,30.04,37,30
11,5,2,6,74,-6,14,93,372,790,784,798,883,869,64,48,56,16,15,0,29.98,30,30
1,27,1,7,36,-2,18,105,337,645,643,661,750,740,58,50,75,15,10,0,30.39,39,35
1,4,6,7,23,7,33,384,2565,1080,1087,1120,1284,1283,54,46,75,15,12,0,30.41,22,38
12,20,5,6,42,12,14,91,329,986,998,1012,1077,1081,55,50,83,6,5,0,30.13,28,37
11,12,2,7,54,3,26,281,1846,843,846,872,1004,999,62,47,58,15,12,0,29.98,39,28
11,27,3,8,59,6,17,125,651,1030,1036,1053,1095,1093,47,37,68,9,6,0,29.51,21,36
11,3,7,7,18,-4,19,162,967,1220,1216,1235,1322,1310,59,50,72,15,13,0,29.95,25,47
12,26,4,1,25,70,17,390,2584,460,530,547,670,732,55,37,51,5,3,0,29.91,39,38
12,27,5,1,71,36,33,140,679,710,746,779,850,878,59,37,44,16,10,0,30.04,27,32
11,4,1,7,23,-6,19,388,2565,360,354,373,568,554,59,51,75,6,5,0,30.0,37,54
12,12,4,6,0,-4,25,175,896,365,361,386,480,468,58,55,90,5,6,0,30.27,25,20
12,26,4,8,67,88,18,95,447,1070,1158,1176,1165,1245,50,42,74,16,5,0,29.97,31,41
1,12,7,7,66,-9,11,81,192,645,636,647,726,709,53,42,66,15,13,0,30.2,31,41
11,9,6,6,79,-6,8,154,751,765,759,767,859,845,58,52,81,1,3,0,30.06,25,33
12,22,7,6,56,8,18,126,710,836,844,862,962,962,53,44,71,15,14,0,29.81,38,30
1,7,2,7,18,-2,20,171,967,470,468,488,581,571,50,43,77,0,0,0,30.22,37,49
11,18,1,0,54,0,12,290,1846,1005,1005,1017,1175,1167,58,51,78,15,18,0,29.84,28,34
12,21,6,1,71,85,14,140,679,595,680,694,735,812,59,45,60,1,10,0,29.9,38,25
12,15,7,7,58,0,11,390,2521,442,442,453,652,644,56,41,57,16,12,0,30.23,44,22
12,10,2,7,54,64,18,280,1846,975,1039,1057,1135,1191,55,49,80,15,9,0,30.22,26,34
1,24,5,6,69,-1,13,81,262,360,359,372,441,432,53,49,86,0,0,0,30.18,28,26
12,24,2,7,54,-5,20,289,1846,965,960,980,1134,1121,53,40,61,12,3,0,29.89,25,33
1,1,3,7,30,12,17,265,1635,1180,1192,1209,1325,1329,53,50,89,15,23,0,30.09,31,24
11,12,2,7,36,-3,21,87,337,1120,1117,1138,1207,1196,58,48,70,16,13,0,29.99,24,32
1,12,7,7,57,-8,9,117,550,697,689,698,814,798,52,43,71,15,12,0,30.17,32,30
1,5,7,6,9,-1,17,97,326,608,607,624,705,696,55,42,62,2,5,0,30.56,31,36
1,16,4,1,71,-1,40,135,679,480,479,519,615,606,48,41,77,11,13,0,29.82,44,19
1,3,5,7,74,4,10,93,372,1005,1009,1019,1098,1094,53,48,83,0,0,0,30.19,27,36
1,13,1,6,62,-4,10,109,421,476,472,482,585,573,52,43,71,16,6,0,30.23,39,49
11,6,3,3,33,2,27,412,2586,1135,1137,1164,1367,1361,50,48,93,16,10,0,30.02,28,27
1,30,4,6,63,153,11,69,199,615,768,779,684,829,59,53,81,16,9,0,30.23,32,30
11,22,5,6,9,-5,15,89,326,845,840,855,934,921,61,45,56,16,10,0,30.14,27,34
11,17,7,7,29,5,29,350,2419,1050,1055,1084,1220,1217,61,46,58,15,6,0,29.99,24,41
11,14,4,2,33,-2,21,397,2586,562,560,581,779,769,59,53,81,12,7,0,30.08,37,39
11,24,7,7,29,1,14,360,2419,1015,1016,1030,1195,1188,56,45,67,16,12,0,30.07,27,35
1,8,3,7,23,-3,15,378,2565,420,417,432,618,607,56,46,69,16,12,0,30.15,40,17
11,7,4,7,67,17,26,102,447,610,627,653,712,721,59,50,72,5,3,0,30.09,37,40
1,19,7,7,36,-6,18,96,337,945,939,957,1041,1027,52,43,71,5,5,0,30.04,20,23
12,2,1,7,50,4,11,294,2338,941,945,956,1355,1351,56,51,84,11,3,0,30.12,32,28
11,16,6,7,36,-4,39,98,337,480,476,515,578,566,55,53,93,0,0,0,30.17,36,46
12,25,3,7,71,-7,15,133,679,975,968,983,1108,1093,54,43,66,5,17,0,29.69,27,36
11,14,4,6,7,262,15,125,522,525,787,802,590,844,59,52,78,17,5,0,30.08,30,31
1,17,5,6,73,29,12,60,86,360,389,401,420,441,42,38,85,9,3,0,30.28,26,26
1,1,3,7,34,-12,9,304,2367,1418,1406,1415,402,382,47,45,93,16,3,0,30.13,19,11
11,21,4,0,19,-2,30,242,1464,1140,1138,1168,1262,1252,56,46,69,13,6,0,29.98,26,39
11,4,1,7,28,-3,20,296,2398,1320,1317,1337,296,285,51,48,89,16,8,0,29.96,0,1
12,5,4,6,66,14,26,82,192,1145,1159,1185,1227,1233,57,52,83,6,5,0,30.02,26,36
11,12,2,4,15,-5,42,323,2036,445,440,482,588,575,61,52,72,0,0,0,30.08,35,52
12,7,6,1,57,54,30,114,550,1265,1319,1349,1379,1425,58,54,87,12,8,0,29.94,21,12
12,26,4,7,34,-12,15,304,2367,1410,1398,1413,394,374,47,38,71,10,7,0,29.89,23,12
11,19,2,1,33,-6,22,407,2586,690,684,706,917,903,59,50,72,15,31,38,29.69,22,33
1,30,4,3,36,-4,18,95,337,420,416,434,515,503,55,53,93,15,16,0,30.25,52,31
1,13,1,3,47,-2,10,265,1589,704,702,712,849,839,55,44,67,17,6,0,30.18,33,30
11,1,5,1,35,22,15,100,414,915,937,952,1015,1029,67,33,28,16,8,0,30.07,20,27
11,6,3,3,20,8,34,321,2079,505,513,547,646,646,56,49,77,2,6,0,30.03,43,22
12,24,2,7,42,-6,20,87,329,360,354,374,447,433,49,41,74,17,6,0,29.92,30,22
1,13,1,3,47,-2,28,270,1589,1079,1077,1105,1229,1219,54,45,72,9,8,0,30.15,30,40
12,11,3,7,35,22,27,98,414,813,835,862,911,925,58,53,84,6,3,0,30.17,23,33
11,24,7,1,35,-2,20,100,414,595,593,613,695,685,61,48,62,6,5,0,30.13,33,40
11,11,1,1,71,6,50,140,679,595,601,651,735,733,63,55,75,5,3,0,30.01,36,40
12,30,1,0,59,-8,13,133,651,539,531,544,612,596,54,43,66,6,6,0,30.16,34,49
11,16,6,2,8,0,13,414,2704,1085,1085,1098,1319,1311,55,49,80,15,7,0,30.09,21,33
11,23,6,7,29,-5,19,359,2419,1335,1330,1349,74,61,54,45,72,9,3,0,30.18,2,4
12,29,7,7,60,-8,10,340,2254,1155,1147,1157,1315,1299,52,49,89,2,12,0,29.99,22,43
12,14,6,4,35,-5,22,110,414,769,764,786,879,866,56,43,62,15,22,0,30.04,29,29
11,28,4,7,30,-4,18,260,1635,730,726,744,870,858,50,38,63,6,8,0,29.57,19,26
1,14,2,7,59,-6,11,127,651,835,829,840,902,888,55,38,53,15,16,0,30.2,29,31
1,4,6,6,42,-13,16,91,329,986,973,989,1077,1056,55,46,72,15,10,0,30.38,18,27
1,24,5,6,62,-5,15,100,421,1080,1075,1090,1180,1167,58,53,84,15,13,0,30.13,21,31
11,1,5,6,1,-2,11,76,250,480,478,489,556,546,59,39,48,5,3,0,30.17,35,51
12,30,1,1,35,-14,22,100,414,760,746,768,860,838,56,47,72,15,17,0,30.1,39,27
12,20,5,7,54,27,67,286,1846,556,583,650,722,741,52,49,89,6,5,0,30.17,40,40
11,5,2,6,19,-2,24,258,1464,892,890,914,1030,1020,56,48,75,16,15,0,29.97,22,23
12,17,2,6,22,96,12,103,451,857,953,965,960,1048,53,42,66,2,10,0,30.05,21,24
1,6,1,0,19,-1,25,239,1464,1010,1009,1034,1129,1120,54,41,62,15,9,0,30.38,26,33
11,26,2,3,33,-5,26,400,2586,580,575,601,800,787,54,39,57,13,9,0,29.87,39,24
1,15,3,3,36,-10,21,95,337,420,410,431,515,497,45,40,82,0,0,0,30.1,52,26
1,28,2,6,69,-4,22,82,262,443,439,461,525,513,54,48,80,10,9,0,30.35,50,28
11,27,3,0,59,13,16,124,651,18,31,47,82,87,49,41,74,17,12,0,29.54,2,5
12,21,6,1,57,-2,27,114,550,1265,1263,1290,1379,1369,54,48,80,0,0,0,29.8,35,23
11,10,7,1,67,-3,32,99,447,850,847,879,949,938,56,49,77,16,17,0,29.99,25,31
12,15,7,7,57,1,8,107,550,781,782,790,888,881,55,43,64,15,17,0,30.21,29,28
11,5,2,8,59,102,4,120,651,1375,37,41,1435,89,50,48,93,15,15,0,30.02,0,3
12,28,6,2,33,-5,17,402,2586,1309,1304,1321,91,78,45,42,90,9,3,0,30.1,1,5
11,29,5,6,79,15,10,154,751,765,780,790,859,866,52,38,59,17,7,0,29.86,26,29
11,5,2,1,71,-3,31,140,679,420,417,448,560,549,59,51,75,6,5,0,30.07,35,52
11,1,5,7,36,-3,17,87,337,1185,1182,1199,1272,1261,60,29,31,12,3,0,30.1,19,48
12,29,7,3,3,26,11,332,2139,1078,1104,1115,1230,1248,52,49,89,1,6,0,29.97,30,42
12,24,2,6,66,102,14,85,192,735,837,851,820,914,53,40,61,15,7,0,29.89,21,27
1,2,4,0,19,-1,16,246,1464,661,660,676,787,778,57,47,69,6,3,0,30.09,39,39
1,29,3,1,36,-15,26,94,337,1140,1125,1151,1234,1211,54,47,77,15,18,0,30.2,30,39
11,19,2,8,35,0,9,95,414,1310,1310,1319,1405,1397,55,46,72,15,8,0,29.56,21,20
1,12,7,7,35,-5,12,106,414,644,639,651,750,737,55,42,62,16,14,0,30.19,37,35
12,26,4,8,36,38,16,95,337,360,398,414,455,485,47,37,68,0,0,0,29.94,50,37
11,16,6,7,54,-2,16,280,1846,948,946,962,1108,1098,58,51,78,15,13,0,30.08,21,32
12,6,5,8,67,202,12,100,447,795,997,1009,895,1089,60,51,72,11,16,0,29.91,23,38
1,10,5,6,24,96,10,74,158,625,721,731,699,787,56,42,60,5,5,0,30.26,31,30
1,5,7,1,57,-12,17,112,550,445,433,450,557,537,54,41,62,0,0,0,30.58,50,30
12,24,2,1,23,0,21,402,2565,420,420,441,642,634,52,39,61,16,12,0,29.94,44,23
1,31,5,0,36,3,53,93,337,420,423,476,513,508,52,50,93,0,0,0,30.31,52,30
1,8,3,8,41,-3,9,305,1855,1110,1107,1116,1295,1284,54,43,66,15,9,0,30.11,17,38
11,15,5,6,70,51,18,72,190,710,761,779,782,825,66,53,63,7,7,0,30.14,43,28
1,31,5,2,37,2,18,94,354,405,407,425,499,493,53,50,89,0,0,0,30.3,52,30
1,4,6,7,8,202,11,417,2704,1213,1415,1426,10,204,53,46,77,14,5,0,30.28,0,0
1,15,3,6,1,-2,11,81,250,360,358,369,441,431,41,39,93,0,0,0,30.11,27,24
1,3,5,7,57,-2,10,115,550,455,453,463,570,560,53,46,77,0,0,0,30.24,34,50
11,25,1,7,40,-4,9,362,2446,533,529,538,715,703,63,33,33,4,14,0,30.08,36,41
1,27,1,1,71,-3,25,138,679,835,832,857,973,962,59,49,69,15,13,0,30.36,36,31
1,25,6,6,44,-20,8,85,193,654,634,642,739,711,56,53,90,2,6,0,30.12,33,40
12,18,3,8,36,34,18,85,337,890,924,942,975,1001,55,50,83,9,6,0,30.0,42,29
12,1,7,3,36,-3,14,91,337,420,417,431,511,500,56,49,77,10,14,0,29.87,54,30
1,29,3,6,2,-10,9,161,848,1065,1055,1064,1166,1148,54,47,77,15,18,0,30.2,19,30
1,21,2,7,66,24,21,81,192,645,669,690,726,742,58,48,70,9,12,0,30.1,39,36
11,25,1,8,18,-2,11,175,967,360,358,369,475,465,54,44,69,16,10,0,30.1,24,26
1,6,1,8,41,7,16,300,1855,550,557,573,730,729,56,42,60,14,3,0,30.43,38,35
12,4,3,7,28,1,20,309,2398,1427,1428,8,416,409,53,50,89,4,6,0,29.81,25,6
11,25,1,6,69,21,13,79,262,1016,1037,1050,1095,1108,54,42,64,15,22,0,30.04,22,36
12,10,2,6,69,0,9,79,262,1008,1008,1017,1087,1079,57,48,72,15,15,0,30.21,22,24
1,11,6,6,49,-18,21,152,791,1021,1003,1024,1113,1087,52,42,69,15,12,0,30.2,15,29
11,3,7,7,9,-4,26,89,326,441,437,463,530,518,59,49,69,0,0,0,30.03,47,27
1,15,3,6,56,-6,16,126,710,360,354,370,486,472,41,39,93,0,0,0,30.11,27,24
1,10,5,7,4,12,15,240,1504,900,912,927,1020,1024,54,44,69,15,15,0,30.28,21,26
11,29,5,7,54,2,17,285,1846,645,647,664,810,804,52,42,69,9,12,0,29.84,36,26
1,4,6,1,67,-8,25,99,447,1040,1032,1057,1139,1123,52,47,83,15,13,0,30.39,25,33
11,22,5,7,35,-7,29,98,414,460,453,482,558,543,55,48,77,1,5,0,30.18,37,49
12,3,2,6,74,58,13,93,372,955,1013,1026,1048,1098,55,52,89,0,0,0,29.94,21,36
12,20,5,2,8,0,21,423,2704,960,960,981,1203,1195,55,48,77,8,5,0,30.13,25,37
11,8,5,7,35,19,33,98,414,460,479,512,558,569,54,50,86,0,0,0,30.2,38,52
11,11,1,1,33,-7,24,407,2586,570,563,587,797,782,66,55,68,2,5,0,30.0,41,29
